ID,proportion_ADJ,proportion_ADV,proportion_INTJ,proportion_NOUN,proportion_PRON,proportion_PROPN,proportion_VERB,proportion_AUX,proportion_DET,proportion_ADP,proportion_CCONJ,proportion_SCONJ,proportion_NUM,proportion_PART,proportion_SYM,proportion_X
OCM11,0.0129032258064516,0.0838709677419354,0.0,0.1741935483870967,0.1290322580645161,0.0,0.1032258064516129,0.0774193548387096,0.1548387096774193,0.0903225806451612,0.0258064516129032,0.0064516129032258,0.0,0,0.0,0.0
LRE02,0.0441988950276243,0.0939226519337016,0.0,0.1933701657458563,0.1104972375690607,0.0,0.0883977900552486,0.0552486187845303,0.1381215469613259,0.1104972375690607,0.0386740331491712,0.0165745856353591,0.0,0,0.0,0.0
HES02,0.0222222222222222,0.0444444444444444,0.0055555555555555,0.1944444444444444,0.1333333333333333,0.0055555555555555,0.1277777777777777,0.0166666666666666,0.15,0.0944444444444444,0.0166666666666666,0.0333333333333333,0.0,0,0.0,0.0
LYO02,0.037037037037037,0.0452674897119341,0.0,0.1934156378600823,0.1234567901234567,0.0,0.1481481481481481,0.0123456790123456,0.1275720164609053,0.1563786008230452,0.0246913580246913,0.0082304526748971,0.0,0,0.0,0.0
CFE02,0.0628571428571428,0.0171428571428571,0.0057142857142857,0.2057142857142857,0.12,0.0057142857142857,0.1371428571428571,0.0057142857142857,0.1428571428571428,0.1371428571428571,0.0057142857142857,0.0228571428571428,0.0057142857142857,0,0.0,0.0
POF05,0.1029411764705882,0.088235294117647,0.0,0.1691176470588235,0.0514705882352941,0.0441176470588235,0.0441176470588235,0.0294117647058823,0.1544117647058823,0.125,0.0588235294117647,0.0220588235294117,0.0294117647058823,0,0.0,0.0
BFC10,0.0674846625766871,0.0490797546012269,0.0,0.1288343558282208,0.1165644171779141,0.0184049079754601,0.147239263803681,0.0368098159509202,0.147239263803681,0.1104294478527607,0.0245398773006134,0.0306748466257668,0.0,0,0.0,0.0
OCM18,0.0185185185185185,0.037037037037037,0.0,0.2222222222222222,0.0972222222222222,0.0,0.1111111111111111,0.0324074074074074,0.1481481481481481,0.1435185185185185,0.0324074074074074,0.0138888888888888,0.0,0,0.0,0.0
SPC03,0.0480349344978165,0.0480349344978165,0.0,0.2096069868995633,0.0436681222707423,0.0043668122270742,0.131004366812227,0.0305676855895196,0.1397379912663755,0.1834061135371179,0.0436681222707423,0.0087336244541484,0.0043668122270742,0,0.0,0.0
UCA02,0.0747126436781609,0.0459770114942528,0.0,0.2298850574712643,0.0862068965517241,0.0,0.0747126436781609,0.0344827586206896,0.1896551724137931,0.1379310344827586,0.0172413793103448,0.0229885057471264,0.0057471264367816,0,0.0,0.0
CVL01,0.0586080586080586,0.0402930402930402,0.0,0.1575091575091575,0.1648351648351648,0.0,0.1318681318681318,0.0329670329670329,0.1208791208791208,0.0915750915750915,0.0329670329670329,0.0476190476190476,0.0,0,0.0,0.0
OCM07,0.0812182741116751,0.0558375634517766,0.0,0.1776649746192893,0.0913705583756345,0.0050761421319796,0.1573604060913705,0.0304568527918781,0.1421319796954314,0.1319796954314721,0.0406091370558375,0.0101522842639593,0.0,0,0.0,0.0
LRE09,0.024793388429752,0.0495867768595041,0.0,0.1735537190082644,0.1818181818181818,0.0,0.140495867768595,0.0495867768595041,0.1487603305785124,0.0743801652892562,0.0165289256198347,0.0,0.0,0,0.0,0.0
SOU01,0.054054054054054,0.0432432432432432,0.0,0.1729729729729729,0.1189189189189189,0.0,0.1351351351351351,0.0648648648648648,0.1297297297297297,0.1297297297297297,0.0216216216216216,0.0162162162162162,0.0,0,0.0,0.0
UPS10,0.0616113744075829,0.0616113744075829,0.0,0.1658767772511848,0.1327014218009478,0.0,0.0947867298578199,0.0473933649289099,0.1563981042654028,0.1042654028436018,0.0189573459715639,0.0284360189573459,0.0,0,0.0,0.0
HES01,0.0434782608695652,0.0993788819875776,0.0,0.1118012422360248,0.1925465838509316,0.0,0.1614906832298136,0.0124223602484472,0.0993788819875776,0.0993788819875776,0.0496894409937888,0.0186335403726708,0.0,0,0.0,0.0
NOR05,0.054054054054054,0.0486486486486486,0.0108108108108108,0.1945945945945946,0.1135135135135135,0.0,0.1135135135135135,0.0324324324324324,0.1459459459459459,0.1081081081081081,0.0324324324324324,0.0216216216216216,0.0,0,0.0,0.0
SOU13,0.0418848167539267,0.0994764397905759,0.0104712041884816,0.1465968586387434,0.094240837696335,0.0,0.1308900523560209,0.031413612565445,0.1256544502617801,0.1047120418848167,0.0366492146596858,0.0209424083769633,0.0,0,0.0,0.0
ALS04,0.0769230769230769,0.0811965811965812,0.0,0.1581196581196581,0.1324786324786324,0.0,0.0982905982905982,0.0512820512820512,0.1111111111111111,0.094017094017094,0.0256410256410256,0.017094017094017,0.017094017094017,0,0.0,0.0
NOR12,0.0714285714285714,0.1020408163265306,0.0,0.1632653061224489,0.1377551020408163,0.0,0.096938775510204,0.0357142857142857,0.1377551020408163,0.1122448979591836,0.0204081632653061,0.0204081632653061,0.0051020408163265,0,0.0,0.0051020408163265
LYO10,0.0495867768595041,0.0578512396694214,0.0041322314049586,0.1487603305785124,0.1363636363636363,0.0,0.1157024793388429,0.0578512396694214,0.1363636363636363,0.1115702479338843,0.0330578512396694,0.012396694214876,0.012396694214876,0,0.0,0.0
PES04,0.0481927710843373,0.0240963855421686,0.0,0.2048192771084337,0.072289156626506,0.036144578313253,0.1204819277108433,0.0240963855421686,0.2048192771084337,0.0963855421686747,0.0481927710843373,0.0,0.0240963855421686,0,0.0,0.0
SOU10,0.0705882352941176,0.0941176470588235,0.0,0.188235294117647,0.0823529411764705,0.0,0.0941176470588235,0.0470588235294117,0.1764705882352941,0.088235294117647,0.0411764705882352,0.0294117647058823,0.0,0,0.0,0.0
PES06,0.0275862068965517,0.0551724137931034,0.0,0.2137931034482758,0.1103448275862069,0.0,0.1172413793103448,0.0068965517241379,0.1379310344827586,0.193103448275862,0.0275862068965517,0.0068965517241379,0.0,0,0.0,0.0
NOR10,0.024390243902439,0.024390243902439,0.0,0.1788617886178861,0.1382113821138211,0.0,0.1707317073170731,0.040650406504065,0.0975609756097561,0.1138211382113821,0.008130081300813,0.0,0.024390243902439,0,0.0,0.0
SEN01,0.0818965517241379,0.0258620689655172,0.0,0.2112068965517241,0.0689655172413793,0.0086206896551724,0.0905172413793103,0.021551724137931,0.1551724137931034,0.1810344827586207,0.0387931034482758,0.0086206896551724,0.0043103448275862,0,0.0,0.0
BFC09,0.1134751773049645,0.1560283687943262,0.0070921985815602,0.1489361702127659,0.0425531914893617,0.0,0.1063829787234042,0.0141843971631205,0.0992907801418439,0.1276595744680851,0.0354609929078014,0.0070921985815602,0.0,0,0.0,0.0
LOR02,0.0746268656716417,0.0248756218905472,0.0049751243781094,0.208955223880597,0.0746268656716417,0.0049751243781094,0.0945273631840796,0.0398009950248756,0.154228855721393,0.1492537313432835,0.0199004975124378,0.0248756218905472,0.0049751243781094,0,0.0,0.0
POF03,0.0273972602739726,0.0890410958904109,0.0136986301369863,0.1164383561643835,0.1780821917808219,0.0136986301369863,0.1095890410958904,0.0547945205479452,0.1027397260273972,0.0753424657534246,0.0547945205479452,0.0205479452054794,0.0,0,0.0,0.0
UPS04,0.0858585858585858,0.0353535353535353,0.0,0.1868686868686868,0.0606060606060606,0.0,0.1414141414141414,0.0202020202020202,0.1515151515151515,0.1313131313131313,0.0555555555555555,0.005050505050505,0.005050505050505,0,0.0,0.0
OCM10,0.0847457627118644,0.0550847457627118,0.0042372881355932,0.1991525423728813,0.1059322033898305,0.0,0.0932203389830508,0.0084745762711864,0.1694915254237288,0.1228813559322034,0.0296610169491525,0.0084745762711864,0.0,0,0.0,0.0
CVL02,0.021645021645021644,0.06926406926406926,0.0,0.1774891774891775,0.10822510822510822,0.0,0.10822510822510822,0.06493506493506493,0.15584415584415584,0.11688311688311688,0.03463203463203463,0.021645021645021644,0.017316017316017316,0,0.0,0.0
